...1,i,df_name,k,df_name_specific,Time,CalendarURL,Location,lon,lat,osm_id,class,type,display_name,lon_specific,lat_specific,osm_id_specific,place_id_specific,type_specific,display_name_specific
10,2,Carrer de Sant Eudald,30,Carrer de Sant Eudald 30,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29980100030000300,Delante de casa,2.1464628,41.4142906,11470535311,place,house,"30, Carrer de Sant Eudald, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
11,2,Carrer de Sant Eudald,35,Carrer de Sant Eudald 35,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29980100035000350,Delante de casa,2.1467484,41.4145624,11443989349,place,house,"35, Carrer de Sant Eudald, el Coll, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
12,2,Carrer de Sant Eudald,40,Carrer de Sant Eudald 40,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29980100040000400,Delante de casa,2.1469902,41.4146049,11470549670,place,house,"40, Carrer de Sant Eudald, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
13,2,Carrer de Sant Eudald,45,Carrer de Sant Eudald 45 - 47,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29980100045000470,Delante de casa,2.1465867,41.4144024,35164361,highway,residential,"Carrer de Sant Eudald, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
14,2,Carrer de Sant Eudald,50,Carrer de Sant Eudald 50,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29980100050000500,Delante de casa,2.1472753,41.4147974,11470549731,place,house,"50, Carrer de Sant Eudald, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
15,2,Carrer de Sant Eudald,55,Carrer de Sant Eudald 53 - 55,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29980100053000550,Delante de casa,2.1465867,41.4144024,35164361,highway,residential,"Carrer de Sant Eudald, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",NA,NA,NA,NA,NA,NA
31,5,Carrer dels Vergós,30,Carrer dels Vergós 30,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35710300030000300,Delante de casa,2.1284992,41.3980899,12076058677,place,house,"30, Carrer dels Vergós, Les Tres Torres, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08022, España",NA,NA,NA,NA,NA,NA
32,5,Carrer dels Vergós,35,Carrer dels Vergós 35,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35710300035000350,Delante de casa,2.1291107,41.3982582,12075536390,place,house,"35-37, Carrer dels Vergós, Les Tres Torres, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08022, España",NA,NA,NA,NA,NA,NA
33,5,Carrer dels Vergós,40,Carrer dels Vergós 40,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35710300040000400,Delante de casa,2.1262117,41.3965108,444717169,highway,tertiary,"Carrer dels Vergós, Sarrià, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08034, España",NA,NA,NA,NA,NA,NA
34,5,Carrer dels Vergós,45,Carrer dels Vergós 45,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35710300045000450,Delante de casa,2.1275967,41.3972911,12075341605,place,house,"45, Carrer dels Vergós, Les Tres Torres, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08034, España",NA,NA,NA,NA,NA,NA
35,5,Carrer dels Vergós,50,Carrer dels Vergós 46 - 52,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35710300046000520,Delante de casa,2.1297914,41.3988489,26294031,highway,residential,"Carrer dels Vergós, Les Tres Torres, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08022, España",NA,NA,NA,NA,NA,NA
36,5,Carrer dels Vergós,55,Carrer dels Vergós 55,"Martes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35710300055000550,Delante de casa,2.1268587,41.3967696,12075341762,place,house,"55, Carrer dels Vergós, Les Tres Torres, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08034, España",NA,NA,NA,NA,NA,NA
43,6,Carrer de Salvà,30,Carrer de Salvà 30,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700030000300,Delante de casa,2.1659942,41.3736029,7680542564,shop,bicycle,"Cicles La Mundial, 30, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
44,6,Carrer de Salvà,35,Carrer de Salvà 35,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700035000350,Delante de casa,2.1657781,41.3730938,11850661953,place,house,"35, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
45,6,Carrer de Salvà,40,Carrer de Salvà 40,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700040000400,Delante de casa,2.1656013,41.3730440,11962108648,place,house,"40, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
46,6,Carrer de Salvà,45,Carrer de Salvà 45,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700045000450,Delante de casa,2.1655778,41.3727801,11966051838,place,house,"45, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
47,6,Carrer de Salvà,50,Carrer de Salvà 50,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700050000500,Delante de casa,2.1653636,41.3726722,11865546891,place,house,"50, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
48,6,Carrer de Salvà,55,Carrer de Salvà 55,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700055000550,Delante de casa,2.1654073,41.3725441,11850661965,place,house,"55, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
49,6,Carrer de Salvà,60,Carrer de Salvà 60,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700060000600,Delante de casa,2.1651754,41.3722583,11865551725,place,house,"60, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
50,6,Carrer de Salvà,65,Carrer de Salvà 65,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700065000650,Delante de casa,2.1652381,41.3720998,11850671012,place,house,"65, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
51,6,Carrer de Salvà,70,Carrer de Salvà 70,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700070000700,Delante de casa,2.1650605,41.3719630,11962108665,place,house,"70, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
52,6,Carrer de Salvà,75,Carrer de Salvà 75,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700075000750,Delante de casa,2.1650897,41.3716774,11850680876,place,house,"75, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
53,6,Carrer de Salvà,80,Carrer de Salvà 78 - 80,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700078000800,Delante de casa,2.1662935,41.3739542,895304295,highway,residential,"Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
54,6,Carrer de Salvà,85,Carrer de Salvà 85,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700085000850,Delante de casa,2.1649556,41.3712665,11964905197,place,house,"85, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
55,6,Carrer de Salvà,90,Carrer de Salvà 90,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700090000900,Delante de casa,2.1648047,41.3712094,11865556170,place,house,"90, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
56,6,Carrer de Salvà,95,Carrer de Salvà 95,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29420700095000950,Delante de casa,2.1648532,41.3709752,11964905176,place,house,"95, Carrer de Salvà, el Poble-sec, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",NA,NA,NA,NA,NA,NA
70,9,Camí del Pantà,30,Camí del Pantà 30,"Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24380700030000300,Delante de casa,2.0979849,41.4169835,12142992012,place,house,"30, Camí del Pantà, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08196, España",NA,NA,NA,NA,NA,NA
91,13,Carrer de Sant Adrià,30,Carrer de Sant Adrià 30 - 32,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900030000320,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
92,13,Carrer de Sant Adrià,35,Carrer de Sant Adrià 31 - 35,"Lunes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900031000350,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
93,13,Carrer de Sant Adrià,40,Carrer de Sant Adrià 40 - 44,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900040000440,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
94,13,Carrer de Sant Adrià,45,Carrer de Sant Adrià 43 - 53,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900043000530,Delante de casa,2.1963097,41.4356364,11763466056,place,house,"43-53, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
95,13,Carrer de Sant Adrià,50,Carrer de Sant Adrià 48 - 50,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900048000500,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
96,13,Carrer de Sant Adrià,55,Carrer de Sant Adrià 55 - 79,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900055000790,Delante de casa,2.1984643,41.4355824,11763466054,place,house,"55-79, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
97,13,Carrer de Sant Adrià,60,Carrer de Sant Adrià 60 - 62,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900060000620,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
98,13,Carrer de Sant Adrià,65,Carrer de Sant Adrià 55 - 79,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900055000790,Delante de casa,2.1984643,41.4355824,11763466054,place,house,"55-79, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
99,13,Carrer de Sant Adrià,70,Carrer de Sant Adrià 70,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900070000700,Delante de casa,2.1977523,41.4353285,6070293765,place,house,"70, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
100,13,Carrer de Sant Adrià,75,Carrer de Sant Adrià 55 - 79,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900055000790,Delante de casa,2.1984643,41.4355824,11763466054,place,house,"55-79, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
101,13,Carrer de Sant Adrià,80,Carrer de Sant Adrià 78 - 88,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900078000880,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
102,13,Carrer de Sant Adrià,85,Carrer de Sant Adrià 83 - 85,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900083000850,Delante de casa,2.2016267,41.4359689,11763466044,place,house,"83-85, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
103,13,Carrer de Sant Adrià,90,Carrer de Sant Adrià 90,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900090000900,Delante de casa,2.2015290,41.4357401,6073316121,place,house,"90, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
104,13,Carrer de Sant Adrià,95,Carrer de Sant Adrià 93 - 95,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900093000950,Delante de casa,2.2029894,41.4360864,11763466046,place,house,"93-95, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
105,13,Carrer de Sant Adrià,100,Carrer de Sant Adrià 100,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900100001000,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
106,13,Carrer de Sant Adrià,105,Carrer de Sant Adrià 105,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900105001050,Delante de casa,2.2038947,41.4361551,6063863479,place,house,"105, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
107,13,Carrer de Sant Adrià,110,Carrer de Sant Adrià 108 - 110,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900108001100,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
108,13,Carrer de Sant Adrià,115,Carrer de Sant Adrià 115,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900115001150,Delante de casa,2.2045689,41.4362319,11228436987,office,estate_agent,"Nuevacasa Real Estate, 115, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
109,13,Carrer de Sant Adrià,120,Carrer de Sant Adrià 118 - 120,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900118001200,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
110,13,Carrer de Sant Adrià,125,Carrer de Sant Adrià 125 - 127,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900125001270,Delante de casa,2.2053741,41.4363219,11763466040,place,house,"125-127, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08913, España",NA,NA,NA,NA,NA,NA
111,13,Carrer de Sant Adrià,130,Carrer de Sant Adrià 126 - 130,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900126001300,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
112,13,Carrer de Sant Adrià,135,Carrer de Sant Adrià 135,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900135001350,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
113,13,Carrer de Sant Adrià,140,Carrer de Sant Adrià 138 - 142,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900138001420,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
114,13,Carrer de Sant Adrià,145,Carrer de Sant Adrià 145,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900145001450,Delante de casa,2.2065390,41.4364647,6064420980,place,house,"145-147, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
115,13,Carrer de Sant Adrià,150,Carrer de Sant Adrià 148 - 150,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900148001500,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
116,13,Carrer de Sant Adrià,155,Carrer de Sant Adrià 155,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900155001550,Delante de casa,2.2074662,41.4365969,11763466039,place,house,"155-157, Carrer de Sant Adrià, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08913, España",NA,NA,NA,NA,NA,NA
117,13,Carrer de Sant Adrià,160,Carrer de Sant Adrià 160,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900160001600,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
118,13,Carrer de Sant Adrià,165,Carrer de Sant Adrià 165,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900165001650,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
119,13,Carrer de Sant Adrià,170,Carrer de Sant Adrià 170,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29570900170001700,Delante de casa,2.1918798,41.4339010,534301408,highway,residential,"Carrer de Sant Adrià, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
126,14,Carrer d'Alfarràs,30,Carrer d'Alfarràs 30,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00840000030000300,Delante de casa,2.2049814,41.4373333,292152837,highway,residential,"Carrer d'Alfarràs, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08923, España",NA,NA,NA,NA,NA,NA
127,14,Carrer d'Alfarràs,35,Carrer d'Alfarràs 35,"Viernes, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00840000035000350,Delante de casa,2.2048207,41.4377506,11616127086,place,house,"33-35, Carrer d'Alfarràs, el Bon Pastor, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",NA,NA,NA,NA,NA,NA
134,15,Avinguda de l'Alzinar,30,Avinguda de l'Alzinar 26U - 30U,"Miércoles, de 20.00 a 22.00 h.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10980400026U0030U,Delante de casa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,16,Carretera de l'Església,30,Carretera de l'Església 30 - 32,"Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16000700030000320,Delante de casa,2.1059599,41.4193058,493844526,highway,secondary,"Carretera de l'Església, Vallvidrera, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08196, España",NA,NA,NA,NA,NA,NA
142,16,Carretera de l'Església,35,Carretera de l'Església 35,"Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16000700035000350,Delante de casa,2.1059599,41.4193058,493844526,highway,secondary,"Carretera de l'Església, Vallvidrera, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08196, España",NA,NA,NA,NA,NA,NA
143,16,Carretera de l'Església,40,Carretera de l'Església 36 - 42,"Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16000700036000420,Delante de casa,2.1059599,41.4193058,493844526,highway,secondary,"Carretera de l'Església, Vallvidrera, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08196, España",NA,NA,NA,NA,NA,NA
144,16,Carretera de l'Església,45,Carretera de l'Església 45,"Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16000700045000450,Delante de casa,2.1042222,41.4155116,12142412999,place,house,"9-45, Carretera de l'Església, Vallvidrera, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08017, España",NA,NA,NA,NA,NA,NA
145,16,Carretera de l'Església,50,Carretera de l'Església 48 - 52,"Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.",https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16000700048000520,Delante de casa,2.1059599,41.4193058,493844526,highway,secondary,"Carretera de l'Església, Vallvidrera, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08196, España",NA,NA,NA,NA,NA,NA
